Time,Target Position,Measured Position,Torque,Current,Rotation raw,Pinion Target,Pinion Position,Pinion Current,Joint Velocity,Stator Current,Percent Output,System Clock,,,,,,,
12.801,-90.6355,-158,0.18541,10.16,3,-199.59,-187,0,-110,0,-0.0400782,Fri Jan 20 11:16:06 2023,,,,,,,
12.811,-92.1715,-169,0.18541,10.16,17,-199.413,-187,0,-110,0,-0.0449658,Fri Jan 20 11:16:06 2023,,,,,,,
12.8211,-93.5751,-181,0.18541,10.16,30,-199.203,-187,0,-110,0,-0.0478983,Fri Jan 20 11:16:06 2023,,,,,,,
12.8311,-94.8441,-193,0.18541,10.16,43,-198.962,-188,0,-110,0,-0.0518084,Fri Jan 20 11:16:06 2023,,,,,,,
12.8412,-95.9776,-205,0.18541,10.16,58,-198.689,-188,0,-110,0,-0.0488759,Fri Jan 20 11:16:06 2023,,,,,,,
12.8513,-96.9728,-217,0.289065,15.84,72,-198.384,-188,0,-120,0,-0.0439883,Fri Jan 20 11:16:06 2023,,,,,,,
12.8613,-97.8286,-229,0.289065,15.84,84,-198.047,-188,0,-120,0,-0.054741,Fri Jan 20 11:16:06 2023,,,,,,,
12.8714,-98.5436,-239,0.289065,15.84,96,-197.679,-188,0,-100,0,-0.0635386,Fri Jan 20 11:16:06 2023,,,,,,,
12.8814,-99.1175,-250,0.289065,15.84,109,-197.28,-188,0,-100,0,-0.0635386,Fri Jan 20 11:16:06 2023,,,,,,,
12.8915,-99.5486,-262,0.289065,15.84,122,-196.849,-188,0,-110,0,-0.058651,Fri Jan 20 11:16:06 2023,,,,,,,
12.9015,-99.8368,-272,0.367535,20.14,134,-196.386,-188,0,-110,0,-0.0674487,Fri Jan 20 11:16:06 2023,,,,,,,
12.9116,-99.9815,-283,0.367535,20.14,145,-195.892,-188,0,-110,0,-0.0606061,Fri Jan 20 11:16:06 2023,,,,,,,
12.9216,-99.9826,-292,0.367535,20.14,156,-195.367,-188,0,-90,0,-0.0733138,Fri Jan 20 11:16:06 2023,,,,,,,
12.9317,-99.8402,-302,0.367535,20.14,168,-194.811,-188,0,-90,0,-0.0733138,Fri Jan 20 11:16:06 2023,,,,,,,
12.9418,-99.5542,-312,0.367535,20.14,178,-194.223,-188,0,-90,0,-0.0733138,Fri Jan 20 11:16:06 2023,,,,,,,
12.9518,-99.1251,-320,0.491811,26.95,188,-193.605,-188,0,-90,0,-0.0801564,Fri Jan 20 11:16:06 2023,,,,,,,
12.9619,-98.553,-329,0.491811,26.95,196,-192.955,-188,0,-80,0,-0.0801564,Fri Jan 20 11:16:06 2023,,,,,,,
12.9719,-97.8399,-336,0.491811,26.95,206,-192.275,-188,0,-70,0,-0.085044,Fri Jan 20 11:16:06 2023,,,,,,,
12.982,-96.9847,-345,0.491811,26.95,216,-191.563,-188,0,-80,0,-0.0762463,Fri Jan 20 11:16:06 2023,,,,,,,
12.9921,-95.9906,-352,0.491811,26.95,225,-190.82,-188,0,-80,0,-0.0762463,Fri Jan 20 11:16:06 2023,,,,,,,
13.0021,-94.8572,-360,0.579407,31.75,232,-190.047,-188,0,-70,0,-0.0821114,Fri Jan 20 11:16:06 2023,,,,,,,
13.0122,-93.5894,-367,0.579407,31.75,239,-189.245,-188,0,-70,0,-0.0811339,Fri Jan 20 11:16:06 2023,,,,,,,
13.0222,-92.1871,-372,0.579407,31.75,245,-188.412,-188,0,-60,0,-0.0928641,Fri Jan 20 11:16:06 2023,,,,,,,
13.0323,-90.6527,-377,0.579407,31.75,250,-187.549,-188,0,-40,0,-0.0977517,Fri Jan 20 11:16:06 2023,,,,,,,
13.0424,-88.9869,-381,0.579407,31.75,256,-186.656,-188,0,-40,0,-0.0938416,Fri Jan 20 11:16:06 2023,,,,,,,
13.0524,-87.1934,-387,0.66171,36.26,262,-185.734,-188,0,-50,0,-0.085044,Fri Jan 20 11:16:06 2023,,,,,,,
13.0625,-85.2749,-393,0.66171,36.26,267,-184.781,-188,0,-50,0,-0.085044,Fri Jan 20 11:16:06 2023,,,,,,,
13.0725,-83.2346,-397,0.66171,36.26,271,-183.8,-188,0,-40,0,-0.0899316,Fri Jan 20 11:16:06 2023,,,,,,,
13.0826,-81.0741,-400,0.66171,36.26,275,-182.789,-188,0,-40,0,-0.0938416,Fri Jan 20 11:16:06 2023,,,,,,,
13.0926,-78.7976,-403,0.66171,36.26,278,-181.749,-188,0,-30,0,-0.0918866,Fri Jan 20 11:16:06 2023,,,,,,,
13.1027,-76.4079,-406,0.720654,39.49,281,-180.68,-188,0,-20,0,-0.0948192,Fri Jan 20 11:16:06 2023,,,,,,,
13.1128,-73.9057,-409,0.720654,39.49,283,-179.581,-188,0,-20,0,-0.0899316,Fri Jan 20 11:16:06 2023,,,,,,,
13.1228,-71.2998,-410,0.720654,39.49,284,-178.454,-188,0,-10,0,-0.0909091,Fri Jan 20 11:16:06 2023,,,,,,,
13.1329,-68.5911,-411,0.720654,39.49,283,-177.299,-188,0,-10,0,-0.0909091,Fri Jan 20 11:16:06 2023,,,,,,,
13.1429,-65.7809,-411,0.720654,39.49,283,-176.114,-188,0,0,0,-0.0938416,Fri Jan 20 11:16:06 2023,,,,,,,
13.153,-62.878,-412,0.737078,40.39,283,-174.901,-188,0,0,0,-0.083089,Fri Jan 20 11:16:06 2023,,,,,,,
13.1631,-59.8851,-412,0.737078,40.39,283,-173.662,-188,0,0,0,-0.0860215,Fri Jan 20 11:16:06 2023,,,,,,,
13.1731,-56.807,-412,0.737078,40.39,283,-172.394,-188,0,0,0,-0.0821114,Fri Jan 20 11:16:06 2023,,,,,,,
13.1832,-53.6476,-412,0.737078,40.39,283,-171.099,-188,0,0,0,-0.0782014,Fri Jan 20 11:16:06 2023,,,,,,,
13.1932,-50.4108,-412,0.737078,40.39,283,-169.777,-188,0,0,0,-0.0703812,Fri Jan 20 11:16:06 2023,,,,,,,
13.2033,-47.1022,-412,0.668462,36.63,283,-168.428,-188,0,0,0,-0.0664712,Fri Jan 20 11:16:06 2023,,,,,,,
13.2133,-43.726,-411,0.668462,36.63,283,-167.052,-188,0,0,0,-0.0664712,Fri Jan 20 11:16:06 2023,,,,,,,
13.2234,-40.2864,-411,0.668462,36.63,282,-165.649,-188,0,0,0,-0.0625611,Fri Jan 20 11:16:06 2023,,,,,,,
13.2334,-36.7895,-411,0.668462,36.63,280,-164.22,-188,0,0,0,-0.056696,Fri Jan 20 11:16:06 2023,,,,,,,
13.2435,-33.2381,-409,0.668462,36.63,277,-162.765,-188,0,10,0,-0.0596285,Fri Jan 20 11:16:06 2023,,,,,,,
13.2535,-29.6389,-407,0.533602,29.24,274,-161.283,-188,0,20,0,-0.0606061,Fri Jan 20 11:16:06 2023,,,,,,,
13.2636,-25.9982,-404,0.533602,29.24,272,-159.775,-188,0,20,0,-0.0508309,Fri Jan 20 11:16:06 2023,,,,,,,
13.2737,-22.3204,-402,0.533602,29.24,267,-158.243,-187,0,20,0,-0.0508309,Fri Jan 20 11:16:06 2023,,,,,,,
13.2837,-18.6102,-398,0.533602,29.24,261,-156.685,-187,0,30,0,-0.0596285,Fri Jan 20 11:16:06 2023,,,,,,,
13.2938,-14.8739,-394,0.533602,29.24,257,-155.102,-185,0,40,0,-0.0557185,Fri Jan 20 11:16:06 2023,,,,,,,
13.3038,-11.1159,-389,0.457321,25.06,251,-153.494,-185,0,40,0,-0.0498534,Fri Jan 20 11:16:06 2023,,,,,,,
13.3139,-7.34178,-385,0.457321,25.06,245,-151.862,-183,0,40,0,-0.0449658,Fri Jan 20 11:16:06 2023,,,,,,,
13.3239,-3.55723,-379,0.457321,25.06,238,-150.206,-183,0,50,0,-0.0469208,Fri Jan 20 11:16:06 2023,,,,,,,
13.334,0.231594,-373,0.457321,25.06,230,-148.526,-178,0,60,0,-0.0439883,Fri Jan 20 11:16:06 2023,,,,,,,
13.344,4.02073,-366,0.457321,25.06,221,-146.822,-178,0,60,0,-0.0439883,Fri Jan 20 11:16:06 2023,,,,,,,
13.3541,7.80559,-359,0.396551,21.73,213,-145.093,-175,0,70,0,-0.0469208,Fri Jan 20 11:16:06 2023,,,,,,,
13.3641,11.5784,-352,0.396551,21.73,205,-143.342,-175,0,70,0,-0.0420332,Fri Jan 20 11:16:06 2023,,,,,,,
13.3742,15.3336,-345,0.396551,21.73,198,-141.569,-171,0,60,0,-0.0381232,Fri Jan 20 11:16:06 2023,,,,,,,
13.3843,19.0673,-337,0.396551,21.73,188,-139.773,-171,0,70,0,-0.0322581,Fri Jan 20 11:16:06 2023,,,,,,,
13.3943,22.7733,-328,0.396551,21.73,177,-137.955,-169,0,80,0,-0.0332356,Fri Jan 20 11:16:06 2023,,,,,,,
13.4044,26.4469,-319,0.316073,17.32,165,-136.114,-169,0,90,0,-0.030303,Fri Jan 20 11:16:06 2023,,,,,,,
13.4144,30.0825,-309,0.316073,17.32,154,-134.252,-165,0,100,0,-0.0371457,Fri Jan 20 11:16:06 2023,,,,,,,
13.4245,33.7017,-299,0.316073,17.32,143,-132.354,-165,0,100,0,-0.0322581,Fri Jan 20 11:16:06 2023,,,,,,,
13.4346,37.2465,-290,0.316073,17.32,131,-130.448,-164,0,90,0,-0.0205279,Fri Jan 20 11:16:06 2023,,,,,,,
13.4447,40.7375,-279,0.316073,17.32,118,-128.522,-164,0,100,0,-0.0234604,Fri Jan 20 11:16:06 2023,,,,,,,
13.4547,44.1706,-267,0.249282,13.66,106,-126.575,-156,0,110,0,-0.0244379,Fri Jan 20 11:16:06 2023,,,,,,,
13.4648,47.5393,-257,0.249282,13.66,94,-124.608,-156,0,110,0,-0.0136852,Fri Jan 20 11:16:06 2023,,,,,,,
13.4748,50.8391,-246,0.249282,13.66,81,-122.621,-156,0,110,0,-0.0146628,Fri Jan 20 11:16:06 2023,,,,,,,
13.4849,54.0659,-235,0.249282,13.66,67,-120.615,-156,0,110,0,-0.0146628,Fri Jan 20 11:16:06 2023,,,,,,,
13.4949,57.2146,-222,0.249282,13.66,52,-118.59,-152,0,120,0,-0.0136852,Fri Jan 20 11:16:06 2023,,,,,,,
13.505,60.2814,-209,0.128838,7.06,38,-116.546,-152,0,130,0,-0.0146628,Fri Jan 20 11:16:06 2023,,,,,,,
13.5151,63.266,-184,0.128838,7.06,24,-114.48,-148,0,120,0,-0.00391007,Fri Jan 20 11:16:06 2023,,,,,,,
13.5251,66.1556,-184,0.128838,7.06,11,-112.399,-148,0,120,0,0,Fri Jan 20 11:16:06 2023,,,,,,,
13.5352,68.9491,-173,0.128838,7.06,-1,-110.3,-144,0,120,0,0.00391007,Fri Jan 20 11:16:06 2023,,,,,,,
13.5452,71.6438,-150,0.128838,7.06,-13,-108.184,-144,0,110,0,0.0146628,Fri Jan 20 11:16:06 2023,,,,,,,
13.5553,74.2368,-150,0.0443451,2.43,-26,-106.049,-138,0,110,0,0.0146628,Fri Jan 20 11:16:06 2023,,,,,,,
13.5653,76.7238,-139,0.0443451,2.43,-39,-103.897,-138,0,100,0,0.028348,Fri Jan 20 11:16:06 2023,,,,,,,
13.5754,79.0987,-127,0.0443451,2.43,-53,-101.73,-137,0,120,0,0.0185728,Fri Jan 20 11:16:06 2023,,,,,,,
13.5854,81.3609,-103,0.0443451,2.43,-66,-99.5461,-137,0,110,0,0.0215054,Fri Jan 20 11:16:06 2023,,,,,,,
13.5955,83.5051,-103,0.0443451,2.43,-78,-97.3473,-133,0,110,0,0.0322581,Fri Jan 20 11:16:06 2023,,,,,,,
13.6056,85.5303,-92,0.0773759,4.24,-91,-95.1317,-133,0,110,0,0.0361681,Fri Jan 20 11:16:06 2023,,,,,,,
13.6156,87.4324,-80,0.0773759,4.24,-105,-92.9014,-130,0,120,0,0.0322581,Fri Jan 20 11:16:06 2023,,,,,,,
13.6257,89.2087,-56,0.0773759,4.24,-119,-90.6563,-130,0,120,0,0.0391007,Fri Jan 20 11:16:06 2023,,,,,,,
13.6357,90.8565,-43,0.0773759,4.24,-133,-88.3974,-125,0,120,0,0.0371457,Fri Jan 20 11:16:06 2023,,,,,,,
13.6458,92.3744,-43,0.0773759,4.24,-146,-86.1236,-125,0,120,0,0.0400782,Fri Jan 20 11:16:06 2023,,,,,,,
13.6558,93.7601,-18,0.204572,11.21,-160,-83.835,-120,0,120,0,0.0410557,Fri Jan 20 11:16:06 2023,,,,,,,
13.6659,95.011,-18,0.204572,11.21,-174,-81.533,-120,0,120,0,0.0439883,Fri Jan 20 11:16:06 2023,,,,,,,
13.6759,96.1248,7,0.204572,11.21,-188,-79.219,-117,0,120,0,0.0449658,Fri Jan 20 11:16:06 2023,,,,,,,
13.686,97.1008,19,0.204572,11.21,-201,-76.8916,-117,0,120,0,0.0478983,Fri Jan 20 11:16:06 2023,,,,,,,
13.6961,97.9383,31,0.204572,11.21,-214,-74.5486,-112,0,120,0,0.0478983,Fri Jan 20 11:16:06 2023,,,,,,,
13.7061,98.6334,43,0.291619,15.98,-227,-72.1981,-112,0,120,0,0.0498534,Fri Jan 20 11:16:06 2023,,,,,,,
13.7162,99.1869,55,0.291619,15.98,-240,-69.8358,-110,0,110,0,0.0508309,Fri Jan 20 11:16:07 2023,,,,,,,
13.7262,99.5979,66,0.291619,15.98,-251,-67.4624,-110,0,110,0,0.058651,Fri Jan 20 11:16:07 2023,,,,,,,
13.7363,99.8659,76,0.291619,15.98,-262,-65.0785,-106,0,100,0,0.0606061,Fri Jan 20 11:16:07 2023,,,,,,,
13.7463,99.9903,87,0.291619,15.98,-275,-62.6843,-106,0,100,0,0.0713587,Fri Jan 20 11:16:07 2023,,,,,,,
13.7564,99.9711,99,0.402026,22.03,-288,-60.2778,-101,0,110,0,0.0635386,Fri Jan 20 11:16:07 2023,,,,,,,
13.7665,99.8076,110,0.402026,22.03,-298,-57.8566,-101,0,110,0,0.0537634,Fri Jan 20 11:16:07 2023,,,,,,,
13.7765,99.501,118,0.402026,22.03,-308,-55.4337,-99,0,90,0,0.0674487,Fri Jan 20 11:16:07 2023,,,,,,,
13.7866,99.0515,129,0.402026,22.03,-319,-53.0015,-99,0,100,0,0.0733138,Fri Jan 20 11:16:07 2023,,,,,,,
13.7967,98.4598,140,0.402026,22.03,-331,-50.5613,-95,0,110,0,0.0674487,Fri Jan 20 11:16:07 2023,,,,,,,
13.8067,97.7254,150,0.472102,25.87,-342,-48.1089,-95,0,100,0,0.0606061,Fri Jan 20 11:16:07 2023,,,,,,,
13.8168,96.8515,159,0.472102,25.87,-350,-45.6525,-91,0,90,0,0.0654936,Fri Jan 20 11:16:07 2023,,,,,,,
13.8268,95.8386,166,0.472102,25.87,-357,-43.1887,-91,0,70,0,0.0762463,Fri Jan 20 11:16:07 2023,,,,,,,
13.8369,94.6876,173,0.472102,25.87,-365,-40.7173,-87,0,70,0,0.083089,Fri Jan 20 11:16:07 2023,,,,,,,
13.8469,93.4007,182,0.472102,25.87,-375,-38.2398,-87,0,90,0,0.0821114,Fri Jan 20 11:16:07 2023,,,,,,,
13.857,91.9761,190,0.525207,28.78,-383,-35.7502,-86,0,80,0,0.0684262,Fri Jan 20 11:16:07 2023,,,,,,,
13.8671,90.4197,196,0.525207,28.78,-389,-33.2567,-86,0,60,0,0.0762463,Fri Jan 20 11:16:07 2023,,,,,,,
13.8771,88.7362,202,0.525207,28.78,-395,-30.7623,-77,0,50,0,0.086999,Fri Jan 20 11:16:07 2023,,,,,,,
13.8872,86.9252,207,0.525207,28.78,-400,-28.2629,-77,0,60,0,0.086999,Fri Jan 20 11:16:07 2023,,,,,,,
13.8973,84.9894,211,0.525207,28.78,-403,-25.7593,-74,0,30,0,0.085044,Fri Jan 20 11:16:07 2023,,,,,,,
13.9073,82.9274,215,0.581049,31.84,-407,-23.2466,-74,0,30,0,0.0977517,Fri Jan 20 11:16:07 2023,,,,,,,
13.9174,80.7494,219,0.581049,31.84,-413,-20.7342,-68,0,50,0,0.0957967,Fri Jan 20 11:16:07 2023,,,,,,,
13.9274,78.4562,224,0.581049,31.84,-417,-18.2194,-68,0,50,0,0.0801564,Fri Jan 20 11:16:07 2023,,,,,,,
13.9375,76.0506,227,0.581049,31.84,-420,-15.7021,-65,0,30,0,0.0801564,Fri Jan 20 11:16:07 2023,,,,,,,
13.9475,73.5355,230,0.581049,31.84,-424,-13.1819,-65,0,30,0,0.0811339,Fri Jan 20 11:16:07 2023,,,,,,,
13.9576,70.9135,234,0.644008,35.29,-427,-10.6584,-59,0,30,0,0.0772239,Fri Jan 20 11:16:07 2023,,,,,,,
13.9677,68.1902,236,0.644008,35.29,-429,-8.13383,-59,0,30,0,0.0772239,Fri Jan 20 11:16:07 2023,,,,,,,
13.9777,65.3699,238,0.644008,35.29,-430,-5.6088,-55,0,20,0,0.0801564,Fri Jan 20 11:16:07 2023,,,,,,,
13.9878,62.4555,238,0.644008,35.29,-430,-3.08274,-55,0,0,0,0.0860215,Fri Jan 20 11:16:07 2023,,,,,,,
13.9978,59.4501,238,0.644008,35.29,-430,-0.555073,-49,0,0,0,0.0860215,Fri Jan 20 11:16:07 2023,,,,,,,
14.0079,0,238,0.626124,34.31,-430,0,-49,0,0,0,0.0782014,Fri Jan 20 11:16:07 2023,,,,,,,
14.0179,0,238,0.626124,34.31,-429,0,-46,0,0,0,0,Fri Jan 20 11:16:07 2023,,,,,,,
14.028,0,232,0.626124,34.31,-418,0,-46,0,-30,0,0.026393,Fri Jan 20 11:16:07 2023,,,,,,,
14.038,0,217,0.626124,34.31,-402,0,-42,0,-130,0,0.0948192,Fri Jan 20 11:16:07 2023,,,,,,,
14.0481,0,206,0.497468,27.26,-394,0,-42,0,-110,0,0.0742913,Fri Jan 20 11:16:07 2023,,,,,,,
14.0582,0,201,0.497468,27.26,-389,0,-37,0,-60,0,0.0400782,Fri Jan 20 11:16:07 2023,,,,,,,
14.0682,0,196,0.497468,27.26,-383,0,-37,0,-40,0,0.026393,Fri Jan 20 11:16:07 2023,,,,,,,
14.0783,0,188,0.497468,27.26,-373,0,-34,0,-70,0,0.0469208,Fri Jan 20 11:16:07 2023,,,,,,,
14.0883,0,179,0.497468,27.26,-366,0,-34,0,-90,0,0.0606061,Fri Jan 20 11:16:07 2023,,,,,,,
14.0984,0,175,0.432867,23.72,-363,0,-29,0,-50,0,0.0332356,Fri Jan 20 11:16:07 2023,,,,,,,
14.1084,0,170,0.432867,23.72,-356,0,-29,0,-40,0,0.026393,Fri Jan 20 11:16:07 2023,,,,,,,
14.1185,0,162,0.432867,23.72,-348,0,-28,0,-70,0,0.0469208,Fri Jan 20 11:16:07 2023,,,,,,,
14.1285,0,155,0.432867,23.72,-341,0,-28,0,-80,0,0.0469208,Fri Jan 20 11:16:07 2023,,,,,,,
14.1386,0,149,0.432867,23.72,-337,0,-23,0,-50,0,0.0332356,Fri Jan 20 11:16:07 2023,,,,,,,
14.1486,0,145,0.321548,17.62,-332,0,-23,0,-40,0,0.026393,Fri Jan 20 11:16:07 2023,,,,,,,
14.1587,0,139,0.321548,17.62,-326,0,-23,0,-50,0,0.0332356,Fri Jan 20 11:16:07 2023,,,,,,,
14.1687,0,133,0.321548,17.62,-320,0,-23,0,-60,0,0.0400782,Fri Jan 20 11:16:07 2023,,,,,,,
14.1788,0,129,0.321548,17.62,-317,0,-20,0,-40,0,0.026393,Fri Jan 20 11:16:07 2023,,,,,,,
14.1888,0,125,0.321548,17.62,-312,0,-20,0,-30,0,0.0195503,Fri Jan 20 11:16:07 2023,,,,,,,
14.1989,0,119,0.239062,13.1,-305,0,-20,0,-60,0,0.0400782,Fri Jan 20 11:16:07 2023,,,,,,,
14.209,0,113,0.239062,13.1,-300,0,-20,0,-50,0,0.0332356,Fri Jan 20 11:16:07 2023,,,,,,,
14.219,0,109,0.239062,13.1,-295,0,-20,0,-50,0,0.026393,Fri Jan 20 11:16:07 2023,,,,,,,
14.2291,0,105,0.239062,13.1,-291,0,-20,0,-40,0,0.026393,Fri Jan 20 11:16:07 2023,,,,,,,
14.2391,0,100,0.239062,13.1,-287,0,-20,0,-40,0,0.026393,Fri Jan 20 11:16:07 2023,,,,,,,
14.2492,0,96,0.217346,11.91,-282,0,-20,0,-40,0,0.026393,Fri Jan 20 11:16:07 2023,,,,,,,
14.2593,0,91,0.217346,11.91,-277,0,-20,0,-40,0,0.026393,Fri Jan 20 11:16:07 2023,,,,,,,
14.2694,0,86,0.217346,11.91,-273,0,-20,0,-40,0,0.026393,Fri Jan 20 11:16:07 2023,,,,,,,
14.2794,0,82,0.217346,11.91,-268,0,-20,0,-40,0,0.026393,Fri Jan 20 11:16:07 2023,,,,,,,
14.2895,0,77,0.217346,11.91,-263,0,-20,0,-40,0,0.026393,Fri Jan 20 11:16:07 2023,,,,,,,
14.2995,0,72,0.200557,10.99,-258,0,-20,0,-50,0,0.0332356,Fri Jan 20 11:16:07 2023,,,,,,,
14.3096,0,68,0.200557,10.99,-254,0,-20,0,-40,0,0.026393,Fri Jan 20 11:16:07 2023,,,,,,,
14.3196,0,64,0.200557,10.99,-249,0,-20,0,-40,0,0.026393,Fri Jan 20 11:16:07 2023,,,,,,,
14.3297,0,59,0.200557,10.99,-245,0,-20,0,-40,0,0.026393,Fri Jan 20 11:16:07 2023,,,,,,,
14.3397,0,55,0.200557,10.99,-241,0,-20,0,-40,0,0.026393,Fri Jan 20 11:16:07 2023,,,,,,,
14.3498,0,52,0.18906,10.36,-238,0,-20,0,-30,0,0.0195503,Fri Jan 20 11:16:07 2023,,,,,,,
14.3599,0,48,0.18906,10.36,-234,0,-20,0,-30,0,0.0195503,Fri Jan 20 11:16:07 2023,,,,,,,
14.3699,0,44,0.18906,10.36,-231,0,-20,0,-40,0,0.026393,Fri Jan 20 11:16:07 2023,,,,,,,
14.38,0,42,0.18906,10.36,-229,0,-20,0,-30,0,0.0195503,Fri Jan 20 11:16:07 2023,,,,,,,
14.39,0,39,0.18906,10.36,-225,0,-20,0,-20,0,0.0127077,Fri Jan 20 11:16:07 2023,,,,,,,
14.4001,0,35,0.118071,6.47,-221,0,-20,0,-40,0,0.026393,Fri Jan 20 11:16:07 2023,,,,,,,
14.4101,0,32,0.118071,6.47,-219,0,-20,0,-30,0,0.0195503,Fri Jan 20 11:16:07 2023,,,,,,,
14.4202,0,31,0.118071,6.47,-217,0,-20,0,-10,0,0.0058651,Fri Jan 20 11:16:07 2023,,,,,,,
14.4302,0,28,0.118071,6.47,-214,0,-20,0,-20,0,0.0127077,Fri Jan 20 11:16:07 2023,,,,,,,
14.4403,0,24,0.118071,6.47,-210,0,-20,0,-30,0,0.0195503,Fri Jan 20 11:16:07 2023,,,,,,,
14.4503,0,21,0.0833981,4.57,-207,0,-20,0,-30,0,0.0195503,Fri Jan 20 11:16:07 2023,,,,,,,
14.4604,0,19,0.0833981,4.57,-205,0,-20,0,-20,0,0.0127077,Fri Jan 20 11:16:07 2023,,,,,,,
14.4704,0,16,0.0833981,4.57,-202,0,-20,0,-20,0,0.0127077,Fri Jan 20 11:16:07 2023,,,,,,,
14.4805,0,13,0.0833981,4.57,-199,0,-20,0,-30,0,0.0195503,Fri Jan 20 11:16:07 2023,,,,,,,
14.4905,0,11,0.0833981,4.57,-197,0,-20,0,-30,0,0.0127077,Fri Jan 20 11:16:07 2023,,,,,,,
14.5006,0,8,0.0684339,3.75,-194,0,-20,0,-20,0,0.0127077,Fri Jan 20 11:16:07 2023,,,,,,,
14.5106,0,5,0.0684339,3.75,-191,0,-20,0,-20,0,0.0127077,Fri Jan 20 11:16:07 2023,,,,,,,
14.5207,0,3,0.0684339,3.75,-188,0,-20,0,-20,0,0.0127077,Fri Jan 20 11:16:07 2023,,,,,,,
14.5307,0,0,0.0684339,3.75,-186,0,-20,0,-30,0,0.0195503,Fri Jan 20 11:16:07 2023,,,,,,,
14.5408,0,-2,0.0684339,3.75,-183,0,-20,0,-20,0,0.0127077,Fri Jan 20 11:16:07 2023,,,,,,,
14.5509,0,-5,0.0416078,2.28,-180,0,-20,0,-30,0,0.0195503,Fri Jan 20 11:16:07 2023,,,,,,,
14.5609,0,-8,0.0416078,2.28,-178,0,-20,0,-20,0,0.0127077,Fri Jan 20 11:16:07 2023,,,,,,,
14.571,0,-9,0.0416078,2.28,-177,0,-20,0,-10,0,0.0058651,Fri Jan 20 11:16:07 2023,,,,,,,
14.581,0,-11,0.0416078,2.28,-175,0,-20,0,-10,0,0.0058651,Fri Jan 20 11:16:07 2023,,,,,,,
14.5911,0,-12,0.0416078,2.28,-175,0,-20,0,-10,0,0.0058651,Fri Jan 20 11:16:07 2023,,,,,,,
14.6011,0,-13,0.0222638,1.22,-174,0,-20,0,0,0,0,Fri Jan 20 11:16:07 2023,,,,,,,
14.6112,0,-13,0.0222638,1.22,-174,0,-20,0,0,0,0,Fri Jan 20 11:16:07 2023,,,,,,,
14.6212,0,-13,0.0222638,1.22,-174,0,-20,0,0,0,0,Fri Jan 20 11:16:07 2023,,,,,,,
14.6313,0,-13,0.0222638,1.22,-174,0,-20,0,0,0,0,Fri Jan 20 11:16:07 2023,,,,,,,
14.6413,0,-13,0.0222638,1.22,-174,0,-20,0,0,0,0,Fri Jan 20 11:16:07 2023,,,,,,,
14.6514,0,-13,0.00529222,0.29,-174,0,-20,0,0,0,0,Fri Jan 20 11:16:07 2023,,,,,,,
14.6614,0,-13,0.00529222,0.29,-175,0,-20,0,0,0,0,Fri Jan 20 11:16:07 2023,,,,,,,
14.6715,0,-13,0.00529222,0.29,-175,0,-20,0,0,0,0,Fri Jan 20 11:16:07 2023,,,,,,,
14.6815,0,-13,0.00529222,0.29,-175,0,-20,0,0,0,0,Fri Jan 20 11:16:07 2023,,,,,,,
14.6916,0,-13,0.00529222,0.29,-175,0,-20,0,0,0,0,Fri Jan 20 11:16:07 2023,,,,,,,
14.7016,0,-13,0.00492724,0.27,-175,0,-20,0,0,0,0,Fri Jan 20 11:16:07 2023,,,,,,,
14.7117,0,-13,0.00492724,0.27,-175,0,-20,0,0,0,0,Fri Jan 20 11:16:08 2023,,,,,,,
14.7217,0,-13,0.00492724,0.27,-175,0,-20,0,0,0,0,Fri Jan 20 11:16:08 2023,,,,,,,
14.7318,0,-13,0.00492724,0.27,-175,0,-20,0,0,0,0,Fri Jan 20 11:16:08 2023,,,,,,,
14.7418,0,-13,0.00492724,0.27,-175,0,-20,0,0,0,0,Fri Jan 20 11:16:08 2023,,,,,,,
14.7519,0,-13,0.00474475,0.26,-175,0,-20,0,0,0,0,Fri Jan 20 11:16:08 2023,,,,,,,
14.7619,0,-13,0.00474475,0.26,-175,0,-20,0,0,0,0,Fri Jan 20 11:16:08 2023,,,,,,,
14.772,0,-13,0.00474475,0.26,-175,0,-20,0,0,0,0,Fri Jan 20 11:16:08 2023,,,,,,,
14.782,0,-13,0.00474475,0.26,-175,0,-20,0,0,0,0,Fri Jan 20 11:16:08 2023,,,,,,,
14.7921,0,-13,0.00474475,0.26,-175,0,-20,0,0,0,0,Fri Jan 20 11:16:08 2023,,,,,,,
14.8021,0,-13,0.00474475,0.26,-175,0,-20,0,0,0,0,Fri Jan 20 11:16:08 2023,,,,,,,
14.8122,0,-13,0.00474475,0.26,-175,0,-20,0,0,0,0,Fri Jan 20 11:16:08 2023,,,,,,,
14.8222,0,-13,0.00474475,0.26,-175,0,-20,0,0,0,0,Fri Jan 20 11:16:08 2023,,,,,,,
14.8323,0,-13,0.00474475,0.26,-175,0,-20,0,0,0,0,Fri Jan 20 11:16:08 2023,,,,,,,
14.8423,0,-13,0.00474475,0.26,-175,0,-20,0,0,0,0,Fri Jan 20 11:16:08 2023,,,,,,,
14.8524,0,-13,0.00474475,0.26,-175,0,-20,0,0,0,0,Fri Jan 20 11:16:08 2023,,,,,,,
14.8624,0,-13,0.00474475,0.26,-175,0,-20,0,0,0,0,Fri Jan 20 11:16:08 2023,,,,,,,
